Course,Course__FAA_,Title,Period,Division,Branch,Type,Delivery,Is_Active__course_,Is_Cancelled__course_,Cancelled_Date__course_,Class,Class_Start,Class_End,Is_Active__class_,Is_Cancelled__class_,Cancelled_Date__class_,Class_Favorability,Class_Favorability__eoc_,Class_Favorability__post_,Evaluations_Completed,Evaluations_Sent,Completion_Rate,Evaluation,Sent_Date,Completed_Date,Is_Completed,Days_to_Complete_Evaluation,Evaluation_Favorability,Question,Type__question_,Subtype__question_,Metric,Statement,Sort__question_,Statement__short_,Answer,Sentiment,Degree,Attitude,Response__positive_,Response__negative_,Sort__sentiment_,Comment,Comments_per_Eval,Category,Comment_Date,Is_Duplicate,Length__original_,Length,Word_Count,Sentence_Count,Question_Count,Exclamation_Count,Comments,Date,Use_Date,FY_Start,FY_End,Is_Holiday,Is_Weekday,Is_Last_Day_of_Month
21000134,FAA21000134,PRINCIPLES OF EVALUATION FOR GA OPS ASIS - HELICOPTER,90,AFS,AFS-60,COURSE,RES,Y,N,,101264,17OCT2016:00:00:00.000,21OCT2016:00:00:00.000,Y,N,,0.919354,0.910714,1,5,8,0.625,1161013251,13OCT2016:00:00:00.000,13OCT2016:00:00:00.000,Y,0,1,1,End of Course,Resident,Overall,Ov,14,Hi,1,St,St,Po,1,0,1,210951,4,Statement,13OCT2016:00:00:00.000,N,207,207,39,2,0,0,"I enjoyed the course very much, it is the 'bread and butter' of GA to evaluated safe airman that are going to operate in the NAS. An auditor with no airman experience will only make the NAS highly dangerous.",20161017,17OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50056001,FAA50056001,TRACON SKILL ENHANCEMENT WORKSHOP,90,AMA-500,AMA-512,COURSE,RES,Y,N,,97122,07OCT2016:00:00:00.000,28OCT2016:00:00:00.000,Y,N,,1,1,,5,14,0.357142,1161020359,20OCT2016:00:00:00.000,28OCT2016:00:00:00.000,Y,8,1,9,End of Course,Resident,Course Curricul,Th,9,Ap,3,So,Mi,Po,1,0,3,212679,6,Statement,28OCT2016:00:00:00.000,N,441,441,87,3,0,0,"I don't think we needed as many super heavy a/c in the problems, maybe just 1 or 2 to see. I also think the course picked up really fast, where I think it may have been better to stay slow for the first day to solidify the concept. We also worked 2 wind problems which were great to",20161007,07OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50056001,FAA50056001,TRACON SKILL ENHANCEMENT WORKSHOP,90,AMA-500,AMA-512,COURSE,RES,Y,N,,97122,07OCT2016:00:00:00.000,28OCT2016:00:00:00.000,Y,N,,1,1,,5,14,0.357142,1161020359,20OCT2016:00:00:00.000,28OCT2016:00:00:00.000,Y,8,1,9,End of Course,Resident,None,Th,22,,2,Ag,No,Po,1,0,2,212680,6,Statement,28OCT2016:00:00:00.000,N,212,212,39,2,0,0,"Some of the functions like the min button and *P cones didn't work. They weren't necessary, but I am going from a REHOST system to STARs, so having full functionality will help me learn prior to my next facility.",20161007,07OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
41915001,FAA41915001,NAVIGATION SYSTEM CONCEPTS,365,AMA-400,AMA-412,COURSE,RES,Y,N,,104155,04OCT2016:00:00:00.000,01NOV2016:00:00:00.000,Y,N,,0.970037,0.994974,0.897058,25,44,0.568181,1161101159,01NOV2016:00:00:00.000,01NOV2016:00:00:00.000,Y,0,0.941176,7,End of Course,Resident,Learning Enviro,Th,7,Di,4,So,Mi,Ne,0,1,4,212972,3,Statement,01NOV2016:00:00:00.000,N,124,124,18,2,0,0,There were several occasions where two particular students would not stop talking over the instructors. This happened daily.,20161004,04OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
41915001,FAA41915001,NAVIGATION SYSTEM CONCEPTS,365,AMA-400,AMA-412,COURSE,RES,Y,N,,104155,04OCT2016:00:00:00.000,01NOV2016:00:00:00.000,Y,N,,0.970037,0.994974,0.897058,25,44,0.568181,1161101162,01NOV2016:00:00:00.000,01NOV2016:00:00:00.000,Y,0,1,1,End of Course,Resident,Delivery,Th,1,In,1,St,St,Po,1,0,1,212992,15,Statement,01NOV2016:00:00:00.000,N,225,225,41,2,0,0,"Jim the Faa instructor is very knowledgeable with this material. Both Jim and Jim Bob have a very in-depth knowledge of this system, they are able to teach in a very fluid manner since they can recall the information so well.",20161004,04OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
21016,FAA21016,PART 21 - REVISION 2,90,AMA-200,AMA-220,COURSE,RES,Y,N,,103396,25OCT2016:00:00:00.000,28OCT2016:00:00:00.000,Y,N,,0.997093,0.996138,1,38,57,0.666666,1161021025,21OCT2016:00:00:00.000,28OCT2016:00:00:00.000,Y,7,0.916666,7,End of Course,Resident,Learning Enviro,Th,7,Di,5,Di,No,Ne,0,1,5,212703,1,Statement,28OCT2016:00:00:00.000,N,77,77,13,1,0,0,The ventilation system was noisy and made it difficult to hear the instructor,20161025,25OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
41915001,FAA41915001,NAVIGATION SYSTEM CONCEPTS,365,AMA-400,AMA-412,COURSE,RES,Y,N,,104155,04OCT2016:00:00:00.000,01NOV2016:00:00:00.000,Y,N,,0.970037,0.994974,0.897058,25,44,0.568181,1161101162,01NOV2016:00:00:00.000,01NOV2016:00:00:00.000,Y,0,1,2,End of Course,Resident,Delivery,Th,26,In,1,St,St,Po,1,0,1,212993,15,Statement,01NOV2016:00:00:00.000,N,222,222,41,3,0,0,"The way in Which Faa Jim was able to teach was very understandable. He used clear terms to reinforce the information. Jim Bob is very good at explaing math, He can show through examples how to make it simple to understand.",20161004,04OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
41915001,FAA41915001,NAVIGATION SYSTEM CONCEPTS,365,AMA-400,AMA-412,COURSE,RES,Y,N,,104155,04OCT2016:00:00:00.000,01NOV2016:00:00:00.000,Y,N,,0.970037,0.994974,0.897058,25,44,0.568181,1161101162,01NOV2016:00:00:00.000,01NOV2016:00:00:00.000,Y,0,1,3,End of Course,Resident,Delivery,Th,3,In,1,St,St,Po,1,0,1,212994,15,Statement,01NOV2016:00:00:00.000,N,299,299,52,3,0,0,Both Jim and Jim Bob are very approachable during class and after class. During breaks they stayed in the class rooms to answer one on one questions about information that was covered before the break. they would stop class and ask if anyone had any questions during teaching which,20161004,04OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
41915001,FAA41915001,NAVIGATION SYSTEM CONCEPTS,365,AMA-400,AMA-412,COURSE,RES,Y,N,,104155,04OCT2016:00:00:00.000,01NOV2016:00:00:00.000,Y,N,,0.970037,0.994974,0.897058,25,44,0.568181,1161101162,01NOV2016:00:00:00.000,01NOV2016:00:00:00.000,Y,0,1,4,End of Course,Resident,Course Curricul,Th,4,Cl,1,St,St,Po,1,0,1,212995,15,Statement,01NOV2016:00:00:00.000,N,185,185,32,2,0,0,Each time and sometimes more than once the objectives would be displayed on the overhead board and written on the white board. I never at anytime wondered what what the objectives were.,20161004,04OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
41915001,FAA41915001,NAVIGATION SYSTEM CONCEPTS,365,AMA-400,AMA-412,COURSE,RES,Y,N,,104155,04OCT2016:00:00:00.000,01NOV2016:00:00:00.000,Y,N,,0.970037,0.994974,0.897058,25,44,0.568181,1161101162,01NOV2016:00:00:00.000,01NOV2016:00:00:00.000,Y,0,1,6,End of Course,Resident,Course Curricul,Th,6,Ma,1,St,St,Po,1,0,1,212996,15,Statement,01NOV2016:00:00:00.000,N,251,251,48,2,0,0,"the books are very well written, If I caught myself not paying attention I could read the material in the book and understand what we had just went over. I also would read the book and it would only reinforce what I had been taught by the instructors.",20161004,04OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
41915001,FAA41915001,NAVIGATION SYSTEM CONCEPTS,365,AMA-400,AMA-412,COURSE,RES,Y,N,,104155,04OCT2016:00:00:00.000,01NOV2016:00:00:00.000,Y,N,,0.970037,0.994974,0.897058,25,44,0.568181,1161101162,01NOV2016:00:00:00.000,01NOV2016:00:00:00.000,Y,0,1,7,End of Course,Resident,Learning Enviro,Th,7,Di,1,St,St,Po,1,0,1,212997,15,Statement,01NOV2016:00:00:00.000,N,281,281,53,2,0,0,Both Jim and Jim Bob would keep the the class free from outside talk and other issues that might distract me from learning. When others in the class would start talking about something else off topic Jim and Jim Bob would politely get stop the talk and get the class back on track.,20161004,04OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
41915001,FAA41915001,NAVIGATION SYSTEM CONCEPTS,365,AMA-400,AMA-412,COURSE,RES,Y,N,,104155,04OCT2016:00:00:00.000,01NOV2016:00:00:00.000,Y,N,,0.970037,0.994974,0.897058,25,44,0.568181,1161101162,01NOV2016:00:00:00.000,01NOV2016:00:00:00.000,Y,0,1,8,End of Course,Resident,Course Relevanc,Th,8,Im,1,St,St,Po,1,0,1,212998,15,Statement,01NOV2016:00:00:00.000,N,179,179,33,2,0,0,This course is very helpful with understanding a Vortac. I came into this class with very little knowledge of how a VORTAC worked and left with a great starting point to build on.,20161004,04OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
41915001,FAA41915001,NAVIGATION SYSTEM CONCEPTS,365,AMA-400,AMA-412,COURSE,RES,Y,N,,104155,04OCT2016:00:00:00.000,01NOV2016:00:00:00.000,Y,N,,0.970037,0.994974,0.897058,25,44,0.568181,1161101162,01NOV2016:00:00:00.000,01NOV2016:00:00:00.000,Y,0,1,9,End of Course,Resident,Course Curricul,Th,9,Ap,1,St,St,Po,1,0,1,212999,15,Statement,01NOV2016:00:00:00.000,N,144,144,26,2,0,0,Each day was very well organized with test being given in the afternoon. Labs where at good times to reinforce the material we had just learned.,20161004,04OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
41915001,FAA41915001,NAVIGATION SYSTEM CONCEPTS,365,AMA-400,AMA-412,COURSE,RES,Y,N,,104155,04OCT2016:00:00:00.000,01NOV2016:00:00:00.000,Y,N,,0.970037,0.994974,0.897058,25,44,0.568181,1161101162,01NOV2016:00:00:00.000,01NOV2016:00:00:00.000,Y,0,1,1,End of Course,Resident,Course Curricul,Th,10,Un,1,St,St,Po,1,0,1,213000,15,Statement,01NOV2016:00:00:00.000,N,64,64,13,1,0,0,The order in which the material is presented is in a good order.,20161004,04OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
41915001,FAA41915001,NAVIGATION SYSTEM CONCEPTS,365,AMA-400,AMA-412,COURSE,RES,Y,N,,104155,04OCT2016:00:00:00.000,01NOV2016:00:00:00.000,Y,N,,0.970037,0.994974,0.897058,25,44,0.568181,1161101162,01NOV2016:00:00:00.000,01NOV2016:00:00:00.000,Y,0,1,1,End of Course,Resident,Performance Tes,Th,11,La,1,St,St,Po,1,0,1,213001,15,Statement,01NOV2016:00:00:00.000,N,130,130,26,1,0,0,The labs were well organized and it was nice being able to see the equipment and how it relates to what we had been talking about.,20161004,04OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
21000132,FAA21000132,INITIAL PROFESSIONALISM,90,AMA-200,AMA-230,COURSE,RES,Y,N,,103608,19OCT2016:00:00:00.000,24OCT2016:00:00:00.000,Y,N,,0.993403,1,0.981132,86,112,0.767857,1161024174,24OCT2016:00:00:00.000,24OCT2016:00:00:00.000,Y,0,1,7,End of Course,Resident,Learning Enviro,Th,7,Di,2,Ag,No,Po,1,0,2,211959,3,Statement,24OCT2016:00:00:00.000,N,100,100,17,1,0,0,The splitting of the class seemed detrimental to the conduct of the remainder of that day's lessons.,20161019,19OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50056001,FAA50056001,TRACON SKILL ENHANCEMENT WORKSHOP,90,AMA-500,AMA-512,COURSE,RES,Y,N,,97124,07OCT2016:00:00:00.000,28OCT2016:00:00:00.000,Y,N,,0.970588,1,0.9,7,12,0.583333,1161020364,20OCT2016:00:00:00.000,28OCT2016:00:00:00.000,Y,8,1,9,End of Course,Resident,Course Curricul,Th,9,Ap,3,So,Mi,Po,1,0,3,212616,1,Statement,28OCT2016:00:00:00.000,N,98,98,19,1,0,0,"Maybe too much information right away, I do understand we only have so much time to do this though",20161007,07OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
41915001,FAA41915001,NAVIGATION SYSTEM CONCEPTS,365,AMA-400,AMA-412,COURSE,RES,Y,N,,104155,04OCT2016:00:00:00.000,01NOV2016:00:00:00.000,Y,N,,0.970037,0.994974,0.897058,25,44,0.568181,1161101162,01NOV2016:00:00:00.000,01NOV2016:00:00:00.000,Y,0,1,1,End of Course,Resident,Overall,Ov,14,Hi,1,St,St,Po,1,0,1,213002,15,Statement,01NOV2016:00:00:00.000,N,182,182,38,1,0,0,Overall this is one of the best classes I have been to in Oklahoma in my 10 year career with the FAA. Top notch instructors like Jim and Jim bob are a very valuable assets to the FAA,20161004,04OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
41915001,FAA41915001,NAVIGATION SYSTEM CONCEPTS,365,AMA-400,AMA-412,COURSE,RES,Y,N,,104155,04OCT2016:00:00:00.000,01NOV2016:00:00:00.000,Y,N,,0.970037,0.994974,0.897058,25,44,0.568181,1161101162,01NOV2016:00:00:00.000,01NOV2016:00:00:00.000,Y,0,1,9,End of Course,Resident,None,Th,21,,1,St,St,Po,1,0,1,213003,15,Statement,01NOV2016:00:00:00.000,N,120,120,22,2,0,0,Labs where provided with enough time to complete the task and also ask questions during lab. I never felt rushed in Lab.,20161004,04OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
41915001,FAA41915001,NAVIGATION SYSTEM CONCEPTS,365,AMA-400,AMA-412,COURSE,RES,Y,N,,104155,04OCT2016:00:00:00.000,01NOV2016:00:00:00.000,Y,N,,0.970037,0.994974,0.897058,25,44,0.568181,1161101162,01NOV2016:00:00:00.000,01NOV2016:00:00:00.000,Y,0,1,9,End of Course,Resident,None,Th,23,,1,St,St,Po,1,0,1,213004,15,Statement,01NOV2016:00:00:00.000,N,207,207,40,2,0,0,Having the actual equipment and being able to touch it was a very good way to reinforce the materiel we had just learned. It was nice to have more than one system available so lab groups could be kept small.,20161004,04OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
21000064,FAA21000064,GAAW PRACTICAL APPLICATIONS WORKSHOP #1,90,AMA-200,AMA-250,COURSE,RES,Y,N,,96298,28OCT2016:00:00:00.000,01NOV2016:00:00:00.000,Y,N,,1,1,1,25,30,0.833333,1161101182,01NOV2016:00:00:00.000,01NOV2016:00:00:00.000,Y,0,1,1,End of Course,Resident,Delivery,Th,1,In,1,St,St,Po,1,0,1,213090,4,Statement,01NOV2016:00:00:00.000,N,47,47,8,1,0,0,Very clear and expounded on the subject matter.,20161028,28OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
21000064,FAA21000064,GAAW PRACTICAL APPLICATIONS WORKSHOP #1,90,AMA-200,AMA-250,COURSE,RES,Y,N,,96298,28OCT2016:00:00:00.000,01NOV2016:00:00:00.000,Y,N,,1,1,1,25,30,0.833333,1161101182,01NOV2016:00:00:00.000,01NOV2016:00:00:00.000,Y,0,1,3,End of Course,Resident,Delivery,Th,3,In,1,St,St,Po,1,0,1,213091,4,Statement,01NOV2016:00:00:00.000,N,40,40,6,1,0,0,Very helpful and explained the reasoning,20161028,28OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
40167,FAA40167,ENGINE GENERATOR POWER SYSTEMS LABORATORY (ACADEMY),90,AMA-400,AMA-425,COURSE,RES,Y,N,,104647,04OCT2016:00:00:00.000,01NOV2016:00:00:00.000,Y,N,,0.982857,0.974789,1,17,23,0.73913,1161031401,31OCT2016:00:00:00.000,01NOV2016:00:00:00.000,Y,1,1,3,End of Course,Resident,Delivery,Th,3,In,1,St,St,Po,1,0,1,212979,4,Statement,01NOV2016:00:00:00.000,N,57,57,11,1,0,0,"even during after hours like at the gym, lunch time, etc.",20161004,04OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
40167,FAA40167,ENGINE GENERATOR POWER SYSTEMS LABORATORY (ACADEMY),90,AMA-400,AMA-425,COURSE,RES,Y,N,,104647,04OCT2016:00:00:00.000,01NOV2016:00:00:00.000,Y,N,,0.982857,0.974789,1,17,23,0.73913,1161031401,31OCT2016:00:00:00.000,01NOV2016:00:00:00.000,Y,1,1,9,End of Course,Resident,Course Curricul,Th,9,Ap,3,So,Mi,Po,1,0,3,212980,4,Statement,01NOV2016:00:00:00.000,N,33,33,7,1,0,0,i'd request more time as a whole.,20161004,04OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,96952,07OCT2016:00:00:00.000,05JAN2017:00:00:00.000,Y,N,,0.939726,0.953488,1,28,41,0.682926,1161003174,03OCT2016:00:00:00.000,18NOV2016:00:00:00.000,Y,46,0.923076,1,Intermediate Co,Intermedia,Delivery,Th,15,In,3,So,Mi,Po,1,0,3,215730,9,Statement,18NOV2016:00:00:00.000,N,316,316,47,2,0,0,"Initially, Roy Harris was slightly difficult to understand, as his teaching techniques are better suited for higher skill/knowledge level students. Once the basics of non-radar were grasped by the students, his teaching style was perfect for allowing the students to understand the",20161007,07OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,96952,07OCT2016:00:00:00.000,05JAN2017:00:00:00.000,Y,N,,0.939726,0.953488,1,28,41,0.682926,1161003174,03OCT2016:00:00:00.000,18NOV2016:00:00:00.000,Y,46,0.923076,1,Intermediate Co,Intermedia,Delivery,Th,3,In,2,Ag,No,Po,1,0,2,215731,9,Statement,18NOV2016:00:00:00.000,N,209,209,33,1,0,0,"Some instructors can appear to be a bit rude on first impression, but it's mostly a personality thing, all instructors I dealt with were extremely professional and knowledgeable about the topics being teached.",20161007,07OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,96952,07OCT2016:00:00:00.000,05JAN2017:00:00:00.000,Y,N,,0.939726,0.953488,1,28,41,0.682926,1161003174,03OCT2016:00:00:00.000,18NOV2016:00:00:00.000,Y,46,0.923076,2,Intermediate Co,Intermedia,Course Curricul,Th,6,,3,So,Mi,Po,1,0,3,215732,9,Statement,18NOV2016:00:00:00.000,N,203,203,35,1,0,0,"Some of the written material can be dry and hard to understand without proper context, but Instructors Roy, Joe, Jimmy and Mark were able to bring the information to an accessible level for the students.",20161007,07OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,96952,07OCT2016:00:00:00.000,05JAN2017:00:00:00.000,Y,N,,0.939726,0.953488,1,28,41,0.682926,1161003174,03OCT2016:00:00:00.000,18NOV2016:00:00:00.000,Y,46,0.923076,2,Intermediate Co,Intermedia,Course Relevanc,Th,8,,1,St,St,Po,1,0,1,215733,9,Statement,18NOV2016:00:00:00.000,N,147,147,29,1,0,0,"I personally believe it would be more beneficial to have an extra week of non-radar lab practice, and take away 1 week of basics to make up for it.",20161007,07OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,96952,07OCT2016:00:00:00.000,05JAN2017:00:00:00.000,Y,N,,0.939726,0.953488,1,28,41,0.682926,1161003174,03OCT2016:00:00:00.000,18NOV2016:00:00:00.000,Y,46,0.923076,2,Intermediate Co,Intermedia,Course Curricul,Th,9,,4,So,Mi,Ne,0,1,4,215734,9,Statement,18NOV2016:00:00:00.000,N,120,120,21,1,0,0,"As stated above, I think students would be better served with an extra week of non-radar lab practice instead of basics.",20161007,07OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,96952,07OCT2016:00:00:00.000,05JAN2017:00:00:00.000,Y,N,,0.939726,0.953488,1,28,41,0.682926,1161003174,03OCT2016:00:00:00.000,18NOV2016:00:00:00.000,Y,46,0.923076,2,Intermediate Co,Intermedia,Performance Tes,Th,11,,1,St,St,Po,1,0,1,215735,9,Statement,18NOV2016:00:00:00.000,N,180,180,30,1,0,0,The higher difficulty scenarios (after problem 13) were good at pushing students to the limit of their abilities and it promoted more learning than if the problems had been easier.,20161007,07OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,96952,07OCT2016:00:00:00.000,05JAN2017:00:00:00.000,Y,N,,0.939726,0.953488,1,28,41,0.682926,1161003174,03OCT2016:00:00:00.000,18NOV2016:00:00:00.000,Y,46,0.923076,2,Intermediate Co,Intermedia,Performance Tes,Th,12,As,3,So,Mi,Po,1,0,3,215736,9,Statement,18NOV2016:00:00:00.000,N,87,87,17,1,0,0,"CKT 1 was a bit different than expected, compared to the End of Lesson and Block tests.",20161007,07OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,96952,07OCT2016:00:00:00.000,05JAN2017:00:00:00.000,Y,N,,0.939726,0.953488,1,28,41,0.682926,1161003181,03OCT2016:00:00:00.000,18NOV2016:00:00:00.000,Y,46,0.857142,2,Intermediate Co,Intermedia,Course Curricul,Th,9,,5,Di,No,Ne,0,1,5,215719,4,Statement,18NOV2016:00:00:00.000,N,205,205,28,2,0,0,"Began without covering the sop, then introduced traffic and coordination before thoroughly reviewing basic inbound and departure procedures. Earlier problems should be more difficult and paced more slowly.",20161007,07OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,96952,07OCT2016:00:00:00.000,05JAN2017:00:00:00.000,Y,N,,0.939726,0.953488,1,28,41,0.682926,1161003181,03OCT2016:00:00:00.000,18NOV2016:00:00:00.000,Y,46,0.857142,2,Intermediate Co,Intermedia,Course Curricul,Th,10,,5,Di,No,Ne,0,1,5,215720,4,Statement,18NOV2016:00:00:00.000,N,95,95,16,1,0,0,Having to prepare for the CKT prior to having evaluations detracted from our focus on problems.,20161007,07OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
21000135,FAA21000135,DESIGNATED PILOT EXAMINER (DPE) PAW,90,AMA-200,AMA-230,COURSE,RES,Y,N,,106295,25OCT2016:00:00:00.000,27OCT2016:00:00:00.000,Y,N,,1,1,1,27,42,0.642857,1161026297,26OCT2016:00:00:00.000,27OCT2016:00:00:00.000,Y,1,1,1,End of Course,Resident,Delivery,Th,1,In,1,St,St,Po,1,0,1,212506,5,Statement,27OCT2016:00:00:00.000,N,83,83,14,1,0,0,Michelle was probably the highest SME that has ever taught an Academy Level course.,20161025,25OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
40167,FAA40167,ENGINE GENERATOR POWER SYSTEMS LABORATORY (ACADEMY),90,AMA-400,AMA-425,COURSE,RES,Y,N,,104647,04OCT2016:00:00:00.000,01NOV2016:00:00:00.000,Y,N,,0.982857,0.974789,1,17,23,0.73913,1161031396,31OCT2016:00:00:00.000,01NOV2016:00:00:00.000,Y,1,1,7,End of Course,Resident,Learning Enviro,Th,7,Di,3,So,Mi,Po,1,0,3,213017,4,Statement,01NOV2016:00:00:00.000,N,232,232,39,3,0,0,"A few of times the instructor displayed displeasure with when the course started and how they were not informed about the class starting. The course started with negativity. Don was not among those complaining, Don is a great asset.",20161004,04OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
